"case_id","case_family_id","query","current_context","activity_context","available_minutes","task_id","task_title","task_domain","task_contexts","task_estimated_minutes","draft_label","draft_reason","evidence_chunk_ids","human_decision","human_label","human_notes"
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","acceptable","在家且条件允许时可到户外休息，但请求没有表达户外偏好。","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","acceptable","轻微活动可作为读写后休息，但比纯暂停增加了动作要求。","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-004","TGF-A-PAPER-PLAIN-PAUSE","在家连续读了四十分钟，接下来只想停下阅读休息十分钟，不指定远眺或活动方式。","home","reading","10","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","acceptable","远眺结合轻微活动合理，但比纯暂停负担更高。","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-003","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-BREAK-004","课间离开座位活动","study_break","school","10","preferred","允许自由活动的学校课间、离开座位活动与正式触发和执行场景完全一致。","KC-SRC-008-004","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SED-001","写作业久坐后的起身活动","sedentary","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-007-003","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SED-002","娱乐久坐后的起身活动","sedentary","home","10","invalid","context_mismatch: formal execution_contexts=home does not include school","KC-SRC-007-003","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-001","读写姿势快速复位","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-002","停止躺着看书或看屏幕","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-003","移动场景先暂停阅读","eye_health","commute|home|school","1","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-002","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-004","换到合适光线再读写","eye_health","home|school|study_space","2","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-002","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-008-002A","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-008-002A","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","invalid","context_mismatch: formal execution_contexts=home does not include school","KC-SRC-008-002A","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-008-002A","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","invalid","environment_mismatch: formal outdoor/environment requirement is not established for this scenario","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-005","TGF-C-SCHOOL-BREAK","学校现在进入允许自由活动的课间，我有十分钟，想离开座位活动一下。","school","other","10","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match other need","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-006","TGF-C-P-SCHOOL-READING-BREAK","刚在学校连续读了四十分钟，现在是可自由活动的课间，也可以去操场，怎样休息都行。","school","reading","10","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","acceptable","连续读写后的远眺休息合理，但未利用课间离座或户外条件。","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-006","TGF-C-P-SCHOOL-READING-BREAK","刚在学校连续读了四十分钟，现在是可自由活动的课间，也可以去操场，怎样休息都行。","school","reading","10","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","activity_mismatch: formal trigger/context_tags do not match reading need","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-006","TGF-C-P-SCHOOL-READING-BREAK","刚在学校连续读了四十分钟，现在是可自由活动的课间，也可以去操场，怎样休息都行。","school","reading","10","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","acceptable","纯暂停合理但不如离座或户外直接。","KC-SRC-003-003","","",""
